Department_Code,Department,Indicator,Strategic_Objective,Method,Year,Forecast_Achieved,Gender,Disabled,Education_Level,WaSH_Intervention,Nutrition_Intensity,Results
1054,DFID Bangladesh,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Total,No,N/A,Sanitation,N/A,869084
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Male,No,N/A,N/A,All,78612
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Female,No,N/A,N/A,All,5744283
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,N/A,All,293656
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,All,6116551
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Male,Yes,N/A,N/A,All,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Female,Yes,N/A,N/A,All,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Unknown,Yes,N/A,N/A,All,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Total,Yes,N/A,N/A,All,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Male,No,N/A,N/A,High,62704
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Female,No,N/A,N/A,High,218864
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,N/A,High,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,High,281568
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Male,No,N/A,N/A,Medium,15908
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Female,No,N/A,N/A,Medium,5525419
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,N/A,Medium,293656
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,Medium,5834983
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Male,No,N/A,N/A,Low,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Female,No,N/A,N/A,Low,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,N/A,Low,0
1054,DFID Bangladesh,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,Low,0
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,No,N/A,N/A,N/A,756029.7619759999
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Female,No,N/A,N/A,N/A,816816.278024
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,N/A,629.944736842066
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Total,No,N/A,N/A,N/A,1573475.984736842
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,N/A,3384
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Female,Yes,N/A,N/A,N/A,3981
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Unknown,Yes,N/A,N/A,N/A,0
1054,DFID Bangladesh,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Total,Yes,N/A,N/A,N/A,7365
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,30036
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,11316
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,26478
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,N/A,67830
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,200343
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,72000
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,22505
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,165484
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,All,N/A,N/A,26517.802563012254
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,All,N/A,N/A,25477.88873701177
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,All,N/A,N/A,0.3086999759761966
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,All,N/A,N/A,51996
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,Yes,All,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,Yes,All,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,Yes,All,N/A,N/A,77.89961157641952
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,Yes,All,N/A,N/A,77.89961157641952
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Pre-primary,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Pre-primary,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Pre-primary,N/A,N/A,13246.369021284556
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Pre-primary,N/A,N/A,13246.369021284556
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Primary,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Primary,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Primary,N/A,N/A,38749.32227873947
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Primary,N/A,N/A,38749.32227873947
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Secondary,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Secondary,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Secondary,N/A,N/A,0
1055,DFID Burma,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Secondary,N/A,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,All,N/A,296962
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,All,N/A,322071
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,All,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,All,N/A,619033
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,Yes,N/A,All,N/A,11414
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,Yes,N/A,All,N/A,12382
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,Yes,N/A,All,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,Yes,N/A,All,N/A,23796
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,Water,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,Water,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,Water,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,Water,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,Sanitation,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,Sanitation,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,Sanitation,N/A,0
1055,DFID Burma,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,Sanitation,N/A,0
1055,DFID Burma,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,All,93515
1055,DFID Burma,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,All,468386
1055,DFID Burma,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,All,0
1055,DFID Burma,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,All,561901
1055,DFID Burma,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,All,2330.866
